description	enabled	ladder	min diff	version	op	param	value	class	numinputs	input 1	input 2	input 3	input 4	input 5	input 6	input 7	output	lvl	plvl	ilvl	mod 1	mod 1 chance	mod 1 param	mod 1 min	mod 1 max	mod 2	mod 2 chance	mod 2 param	mod 2 min	mod 2 max	mod 3	mod 3 chance	mod 3 param	mod 3 min	mod 3 max	mod 4	mod 4 chance	mod 4 param	mod 4 min	mod 4 max	mod 5	mod 5 chance	mod 5 param	mod 5 min	mod 5 max	output b	b lvl	b plvl	b ilvl	b mod 1	b mod 1 chance	b mod 1 param	b mod 1 min	b mod 1 max	b mod 2	b mod 2 chance	b mod 2 param	b mod 2 min	b mod 2 max	b mod 3	b mod 3 chance	b mod 3 param	b mod 3 min	b mod 3 max	b mod 4	b mod 4 chance	b mod 4 param	b mod 4 min	b mod 4 max	b mod 5	b mod 5 chance	b mod 5 param	b mod 5 min	b mod 5 max	output c	c lvl	c plvl	c ilvl	c mod 1	c mod 1 chance	c mod 1 param	c mod 1 min	c mod 1 max	c mod 2	c mod 2 chance	c mod 2 param	c mod 2 min	c mod 2 max	c mod 3	c mod 3 chance	c mod 3 param	c mod 3 min	c mod 3 max	c mod 4	c mod 4 chance	c mod 4 param	c mod 4 min	c mod 4 max	c mod 5	c mod 5 chance	c mod 5 param	c mod 5 min	c mod 5 max	*eol
Rerolling Orb Input	1			100	16	468	65000		2	can7	Carrion Wind						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	Nature's Peace						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	Wisp						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	Constricting Ring						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	Nokozan Relic						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	The Eye of Etlich						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	The Mahim-Oak Curio						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	Saracen's Chance						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	The Cat's Eye						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	Crescent Moon						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	Atma's Scarab						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	The Rising Sun_lod						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	Highlord's Wrath						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	Seraph's Hymn						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	Mara's Kaleidoscope						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	Metalgrid						useitem				junk-09			1	1																																																																															0
Rerolling Orb Input	1			100	16	468	65000		2	can7	dfc						useitem				junk-09			1	1																																																																															0
Rerolling Orb Output	1			100	15	183	3		2	t01	key						useitem				junk-01			-3	-3																					"rin,mag"		100																											key																													0
Rerolling Orb Output	1			100	15	183	3		2	t01	sss						useitem				junk-01			-3	-3																					"zrn,mag"		100																											sss																													0
Rerolling Orb Output	1			100	15	183	3		2	t01	ggg						useitem				junk-01			-3	-3																					"srn,mag"		100																											ggg																													0
Rerolling Orb Output	1			100	15	183	3		2	t01	eee						useitem				junk-01			-3	-3																					"nrn,mag"		100																											eee																													0
Rerolling Orb Output	1			100	15	183	3		2	t01	hly						useitem				junk-01			-3	-3																					"prn,mag"		100																											hly																													0
Rerolling Orb Output	1			100	15	183	3		2	t01	hh2						useitem				junk-01			-3	-3																					"brg,mag"		100																											hh2																													0
Rerolling Orb Output	1			100	15	183	3		2	t01	ttt						useitem				junk-01			-3	-3																					"drn,mag"		100																											ttt																													0
Rerolling Orb Output	1			100	15	183	3		2	t01	ppp						useitem				junk-01			-3	-3																					"arn,mag"		100																											ppp																													0
Rerolling Orb Output	1			100	15	183	7		2	t02	key						useitem				junk-01			-7	-7																					"rin,rar"		100																											key																													0
Rerolling Orb Output	1			100	15	183	7		2	t02	sss						useitem				junk-01			-7	-7																					"zrn,rar"		100																											sss																													0
Rerolling Orb Output	1			100	15	183	7		2	t02	ggg						useitem				junk-01			-7	-7																					"srn,rar"		100																											ggg																													0
Rerolling Orb Output	1			100	15	183	7		2	t02	eee						useitem				junk-01			-7	-7																					"nrn,rar"		100																											eee																													0
Rerolling Orb Output	1			100	15	183	7		2	t02	hly						useitem				junk-01			-7	-7																					"prn,rar"		100																											hly																													0
Rerolling Orb Output	1			100	15	183	7		2	t02	hh2						useitem				junk-01			-7	-7																					"brg,rar"		100																											hh2																													0
Rerolling Orb Output	1			100	15	183	7		2	t02	ttt						useitem				junk-01			-7	-7																					"drn,rar"		100																											ttt																													0
Rerolling Orb Output	1			100	15	183	7		2	t02	ppp						useitem				junk-01			-7	-7																					"arn,rar"		100																											ppp																													0
Rerolling Orb Output	1			100	15	309	3		2	t03	key						useitem				junk-11			-3	-3																					"rin,rar"		100																											key																													0
Rerolling Orb Output	1			100	15	309	3		2	t03	sss						useitem				junk-11			-3	-3																					"zrn,rar"		100																											sss																													0
Rerolling Orb Output	1			100	15	309	3		2	t03	ggg						useitem				junk-11			-3	-3																					"srn,rar"		100																											ggg																													0
Rerolling Orb Output	1			100	15	309	3		2	t03	eee						useitem				junk-11			-3	-3																					"nrn,rar"		100																											eee																													0
Rerolling Orb Output	1			100	15	309	3		2	t03	hly						useitem				junk-11			-3	-3																					"prn,rar"		100																											hly																													0
Rerolling Orb Output	1			100	15	309	3		2	t03	hh2						useitem				junk-11			-3	-3																					"brg,rar"		100																											hh2																													0
Rerolling Orb Output	1			100	15	309	3		2	t03	ttt						useitem				junk-11			-3	-3																					"drn,rar"		100																											ttt																													0
Rerolling Orb Output	1			100	15	309	3		2	t03	ppp						useitem				junk-11			-3	-3																					"arn,rar"		100																											ppp																													0
Rerolling Orb Output	1			100	15	309	7		2	t04	key						useitem				junk-11			-7	-7																					"rin,uni"		70																											key																													0
Rerolling Orb Output	1			100	15	309	7		2	t04	sss						useitem				junk-11			-7	-7																					"zrn,uni"		70																											sss																													0
Rerolling Orb Output	1			100	15	309	7		2	t04	ggg						useitem				junk-11			-7	-7																					"srn,uni"		70																											ggg																													0
Rerolling Orb Output	1			100	15	309	7		2	t04	eee						useitem				junk-11			-7	-7																					"nrn,uni"		70																											eee																													0
Rerolling Orb Output	1			100	15	309	7		2	t04	hly						useitem				junk-11			-7	-7																					"prn,uni"		70																											hly																													0
Rerolling Orb Output	1			100	15	309	7		2	t04	hh2						useitem				junk-11			-7	-7																					"brg,uni"		70																											hh2																													0
Rerolling Orb Output	1			100	15	309	7		2	t04	ttt						useitem				junk-11			-7	-7																					"drn,uni"		70																											ttt																													0
Rerolling Orb Output	1			100	15	309	7		2	t04	ppp						useitem				junk-11			-7	-7																					"arn,uni"		70																											ppp																													0
Rerolling Orb Output	1			100	15	184	3		2	t05	key						useitem				junk-02			-3	-3																					"amu,mag"		100																											key																													0
Rerolling Orb Output	1			100	15	184	3		2	t05	sss						useitem				junk-02			-3	-3																					"zam,mag"		100																											sss																													0
Rerolling Orb Output	1			100	15	184	3		2	t05	ggg						useitem				junk-02			-3	-3																					"sam,mag"		100																											ggg																													0
Rerolling Orb Output	1			100	15	184	3		2	t05	eee						useitem				junk-02			-3	-3																					"nam,mag"		100																											eee																													0
Rerolling Orb Output	1			100	15	184	3		2	t05	hly						useitem				junk-02			-3	-3																					"pam,mag"		100																											hly																													0
Rerolling Orb Output	1			100	15	184	3		2	t05	hh2						useitem				junk-02			-3	-3																					"bam,mag"		100																											hh2																													0
Rerolling Orb Output	1			100	15	184	3		2	t05	ttt						useitem				junk-02			-3	-3																					"dam,mag"		100																											ttt																													0
Rerolling Orb Output	1			100	15	184	3		2	t05	ppp						useitem				junk-02			-3	-3																					"aam,mag"		100																											ppp																													0
Rerolling Orb Output	1			100	15	184	7		2	t06	key						useitem				junk-02			-7	-7																					"amu,rar"		100																											key																													0
Rerolling Orb Output	1			100	15	184	7		2	t06	sss						useitem				junk-02			-7	-7																					"zam,rar"		100																											sss																													0
Rerolling Orb Output	1			100	15	184	7		2	t06	ggg						useitem				junk-02			-7	-7																					"sam,rar"		100																											ggg																													0
Rerolling Orb Output	1			100	15	184	7		2	t06	eee						useitem				junk-02			-7	-7																					"nam,rar"		100																											eee																													0
Rerolling Orb Output	1			100	15	184	7		2	t06	hly						useitem				junk-02			-7	-7																					"pam,rar"		100																											hly																													0
Rerolling Orb Output	1			100	15	184	7		2	t06	hh2						useitem				junk-02			-7	-7																					"bam,rar"		100																											hh2																													0
Rerolling Orb Output	1			100	15	184	7		2	t06	ttt						useitem				junk-02			-7	-7																					"dam,rar"		100																											ttt																													0
Rerolling Orb Output	1			100	15	184	7		2	t06	ppp						useitem				junk-02			-7	-7																					"aam,rar"		100																											ppp																													0
Rerolling Orb Output	1			100	15	310	3		2	t07	key						useitem				junk-12			-3	-3																					"amu,rar"		100																											key																													0
Rerolling Orb Output	1			100	15	310	3		2	t07	sss						useitem				junk-12			-3	-3																					"zam,rar"		100																											sss																													0
Rerolling Orb Output	1			100	15	310	3		2	t07	ggg						useitem				junk-12			-3	-3																					"sam,rar"		100																											ggg																													0
Rerolling Orb Output	1			100	15	310	3		2	t07	eee						useitem				junk-12			-3	-3																					"nam,rar"		100																											eee																													0
Rerolling Orb Output	1			100	15	310	3		2	t07	hly						useitem				junk-12			-3	-3																					"pam,rar"		100																											hly																													0
Rerolling Orb Output	1			100	15	310	3		2	t07	hh2						useitem				junk-12			-3	-3																					"bam,rar"		100																											hh2																													0
Rerolling Orb Output	1			100	15	310	3		2	t07	ttt						useitem				junk-12			-3	-3																					"dam,rar"		100																											ttt																													0
Rerolling Orb Output	1			100	15	310	3		2	t07	ppp						useitem				junk-12			-3	-3																					"aam,rar"		100																											ppp																													0
Rerolling Orb Output	1			100	15	310	7		2	t08	key						useitem				junk-12			-7	-7																					"amu,uni"		70																											key																													0
Rerolling Orb Output	1			100	15	310	7		2	t08	sss						useitem				junk-12			-7	-7																					"zam,uni"		70																											sss																													0
Rerolling Orb Output	1			100	15	310	7		2	t08	ggg						useitem				junk-12			-7	-7																					"sam,uni"		70																											ggg																													0
Rerolling Orb Output	1			100	15	310	7		2	t08	eee						useitem				junk-12			-7	-7																					"nam,uni"		70																											eee																													0
Rerolling Orb Output	1			100	15	310	7		2	t08	hly						useitem				junk-12			-7	-7																					"pam,uni"		70																											hly																													0
Rerolling Orb Output	1			100	15	310	7		2	t08	hh2						useitem				junk-12			-7	-7																					"bam,uni"		70																											hh2																													0
Rerolling Orb Output	1			100	15	310	7		2	t08	ttt						useitem				junk-12			-7	-7																					"dam,uni"		70																											ttt																													0
Rerolling Orb Output	1			100	15	310	7		2	t08	ppp						useitem				junk-12			-7	-7																					"aam,uni"		70																											ppp																													0
Rerolling Orb Output	1			100	15	185	3		2	t09	key						useitem				junk-03			-3	-3																					"jew,mag"		100																											key																													0
Rerolling Orb Output	1			100	15	185	7		2	t10	key						useitem				junk-03			-7	-7																					"jew,rar"		100																											key																													0
Rerolling Orb Output	1			100	15	311	3		2	t11	key						useitem				junk-13			-3	-3																					"jew,rar"		100																											key																													0
Rerolling Orb Output	1			100	15	311	7		2	t12	30a						useitem				junk-13			-7	-7																					"jew,uni"		100																											30a																													0
Rerolling Orb Output	1			100	15	186	3		2	t13	key						useitem				junk-04			-3	-3																					"cx1,mag"		100																											key																													0
Rerolling Orb Output	1			100	15	186	7		2	t14	27a						useitem				junk-04			-7	-7																					"cx1,rar"		100																											27a																													0
Rerolling Orb Output	1			100	15	312	3		2	t15	key						useitem				junk-14			-3	-3																					"cx1,rar"		100																											key																													0
Rerolling Orb Output	1			100	15	187	3		2	t16	key						useitem				junk-05			-3	-3																					"cx2,mag"		100																											key																													0
Rerolling Orb Output	1			100	15	187	7		2	t17	27a						useitem				junk-05			-7	-7																					"cx2,rar"		100																											27a																													0
Rerolling Orb Output	1			100	15	313	3		2	t18	key						useitem				junk-15			-3	-3																					"cx2,rar"		100																											key																													0
Rerolling Orb Output	1			100	15	189	3		2	t19	key						useitem				junk-06			-3	-3																					"cx3,mag"		100																											key																													0
Rerolling Orb Output	1			100	15	189	7		2	t20	27a						useitem				junk-06			-7	-7																					"cx3,rar"		100																											27a																													0
Rerolling Orb Output	1			100	15	314	3		2	t21	key						useitem				junk-16			-3	-3																					"cx3,rar"		100																											key																													0
Rerolling Orb Output	1			100	15	461	3		2	t22	key						useitem				junk-07			-3	-3																					"aq2,mag"		100																											key																													0
Rerolling Orb Output	1			100	15	461	7		2	t23	key						useitem				junk-07			-7	-7																					"aq2,rar"		100																											key																													0
Rerolling Orb Output	1			100	15	357	3		2	t24	key						useitem				junk-17			-3	-3																					"aq2,rar"		100																											key																													0
Rerolling Orb Output	1			100	15	357	7		2	t25	key						useitem				junk-17			-7	-7																					"aq2,uni"		70																											key																													0
Rerolling Orb Output	1			100	15	462	3		2	t26	key						useitem				junk-08			-3	-3																					"cq2,mag"		100																											key																													0
Rerolling Orb Output	1			100	15	462	7		2	t27	key						useitem				junk-08			-7	-7																					"cq2,rar"		100																											key																													0
Rerolling Orb Output	1			100	15	358	3		2	t28	key						useitem				junk-18			-3	-3																					"cq2,mag"		100																											key																													0
Rerolling Orb Output	1			100	15	358	7		2	t29	key						useitem				junk-18			-7	-7																					"cq2,uni"		70																											key																													0
Rerolling Orb Output	1			100	15	468	5		2	t30	key						useitem				junk-09			-5	-5																					dfc																													key																													0
Multi Stocker Change	1			100					1	t51							"t52,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t52							"t53,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t53							"t75,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t75							"t54,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t54							"t55,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t55							"t56,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t56							"t57,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t57							"t58,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t58							"t59,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t59							"t60,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t60							"t61,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t61							"t62,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t62							"t63,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t63							"t64,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t64							"t65,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t65							"t66,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t66							"t67,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t67							"t68,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t68							"t69,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t69							"t70,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t70							"t71,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t71							"t72,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t72							"t73,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t73							"t74,mod"	99																																																																																						0
Multi Stocker Change	1			100					1	t74							"t51,mod"	99																																																																																						0
Multi Stocker Input	1			100	16	438	65000		2	can8	map						useitem				item-01			1	1																																																																															0
Multi Stocker Input	1			100	16	439	65000		2	can8	ppp						useitem				item-02			8	8																																																																															0
Multi Stocker Input	1			100	16	439	65000		2	can8	ddd						useitem				item-02			1	1																																																																															0
Multi Stocker Input	1			100	16	440	65000		2	can8	yyy						useitem				item-03			1	1																																																																															0
Multi Stocker Input	1			100	16	441	65000		2	can8	zzz						useitem				item-04			1	1																																																																															0
Multi Stocker Input	1			100	16	442	65000		2	can8	brz						useitem				item-05			1	1																																																																															0
Multi Stocker Input	1			100	16	443	65000		2	can8	eyz						useitem				item-06			1	1																																																																															0
Multi Stocker Input	1			100	16	444	65000		2	can8	qll						useitem				item-07			1	1																																																																															0
Multi Stocker Input	1			100	16	445	65000		2	can8	spe						useitem				item-08			1	1																																																																															0
Multi Stocker Input	1			100	16	446	65000		2	can8	tal						useitem				item-09			1	1																																																																															0
Multi Stocker Input	1			100	16	447	65000		2	can8	jaw						useitem				item-10			1	1																																																																															0
Multi Stocker Input	1			100	16	448	65000		2	can8	fng						useitem				item-11			1	1																																																																															0
Multi Stocker Input	1			100	16	449	65000		2	can8	hrn						useitem				item-12			1	1																																																																															0
Multi Stocker Input	1			100	16	450	65000		2	can8	scz						useitem				item-13			1	1																																																																															0
Multi Stocker Input	1			100	16	451	65000		2	can8	hrt						useitem				item-14			1	1																																																																															0
Multi Stocker Input	1			100	16	452	65000		2	can8	sol						useitem				item-15			1	1																																																																															0
Multi Stocker Input	1			100	16	453	65000		2	can8	ear						useitem				item-16			1	1																																																																															0
Multi Stocker Input	1			100	16	454	65000		2	can8	flg						useitem				item-17			1	1																																																																															0
Multi Stocker Input	1			100	16	455	65000		2	can8	sdo						useitem				item-18			1	1																																																																															0
Multi Stocker Input	1			100	16	456	65000		2	can8	99j						useitem				item-19			1	1																																																																															0
Multi Stocker Input	1			100	16	457	65000		2	can8	rvs						useitem				item-20			1	1																																																																															0
Multi Stocker Input	1			100	16	457	65000		2	can8	rvl						useitem				item-20			3	3																																																																															0
Multi Stocker Input	1			100	16	458	65000		2	can8	cpn1						useitem				item-21			1	1																																																																															0
Multi Stocker Input	1			100	16	459	65000		2	can8	cpn2						useitem				item-22			1	1																																																																															0
Multi Stocker Input	1			100	16	460	65000		2	can8	cpn3						useitem				item-23			1	1																																																																															0
Multi Stocker Input	1			100	16	465	65000		2	can8	qqq						useitem				item-24			1	1																																																																															0
Multi Stocker Input	1			100	16	438	65000		3	can8	"map,qty=2"						useitem				item-01			2	2																																																																															0
Multi Stocker Input	1			100	16	439	65000		3	can8	"ppp,qty=2"						useitem				item-02			16	16																																																																															0
Multi Stocker Input	1			100	16	439	65000		3	can8	"ddd,qty=2"						useitem				item-02			2	2																																																																															0
Multi Stocker Input	1			100	16	440	65000		3	can8	"yyy,qty=2"						useitem				item-03			2	2																																																																															0
Multi Stocker Input	1			100	16	441	65000		3	can8	"zzz,qty=2"						useitem				item-04			2	2																																																																															0
Multi Stocker Input	1			100	16	442	65000		3	can8	"brz,qty=2"						useitem				item-05			2	2																																																																															0
Multi Stocker Input	1			100	16	443	65000		3	can8	"eyz,qty=2"						useitem				item-06			2	2																																																																															0
Multi Stocker Input	1			100	16	444	65000		3	can8	"qll,qty=2"						useitem				item-07			2	2																																																																															0
Multi Stocker Input	1			100	16	445	65000		3	can8	"spe,qty=2"						useitem				item-08			2	2																																																																															0
Multi Stocker Input	1			100	16	446	65000		3	can8	"tal,qty=2"						useitem				item-09			2	2																																																																															0
Multi Stocker Input	1			100	16	447	65000		3	can8	"jaw,qty=2"						useitem				item-10			2	2																																																																															0
Multi Stocker Input	1			100	16	448	65000		3	can8	"fng,qty=2"						useitem				item-11			2	2																																																																															0
Multi Stocker Input	1			100	16	449	65000		3	can8	"hrn,qty=2"						useitem				item-12			2	2																																																																															0
Multi Stocker Input	1			100	16	450	65000		3	can8	"scz,qty=2"						useitem				item-13			2	2																																																																															0
Multi Stocker Input	1			100	16	451	65000		3	can8	"hrt,qty=2"						useitem				item-14			2	2																																																																															0
Multi Stocker Input	1			100	16	452	65000		3	can8	"sol,qty=2"						useitem				item-15			2	2																																																																															0
Multi Stocker Input	1			100	16	453	65000		3	can8	"ear,qty=2"						useitem				item-16			2	2																																																																															0
Multi Stocker Input	1			100	16	454	65000		3	can8	"flg,qty=2"						useitem				item-17			2	2																																																																															0
Multi Stocker Input	1			100	16	455	65000		3	can8	"sdo,qty=2"						useitem				item-18			2	2																																																																															0
Multi Stocker Input	1			100	16	456	65000		3	can8	"99j,qty=2"						useitem				item-19			2	2																																																																															0
Multi Stocker Input	1			100	16	457	65000		3	can8	"rvs,qty=2"						useitem				item-20			2	2																																																																															0
Multi Stocker Input	1			100	16	457	65000		3	can8	"rvl,qty=2"						useitem				item-20			6	6																																																																															0
Multi Stocker Input	1			100	16	458	65000		3	can8	"cpn1,qty=2"						useitem				item-21			2	2																																																																															0
Multi Stocker Input	1			100	16	459	65000		3	can8	"cpn2,qty=2"						useitem				item-22			2	2																																																																															0
Multi Stocker Input	1			100	16	460	65000		3	can8	"cpn3,qty=2"						useitem				item-23			2	2																																																																															0
Multi Stocker Input	1			100	16	465	65000		3	can8	"qqq,qty=2"						useitem				item-24			2	2																																																																															0
Multi Stocker Input	1			100	16	438	65000		4	can8	"map,qty=3"						useitem				item-01			3	3																																																																															0
Multi Stocker Input	1			100	16	439	65000		4	can8	"ppp,qty=3"						useitem				item-02			24	24																																																																															0
Multi Stocker Input	1			100	16	439	65000		4	can8	"ddd,qty=3"						useitem				item-02			3	3																																																																															0
Multi Stocker Input	1			100	16	440	65000		4	can8	"yyy,qty=3"						useitem				item-03			3	3																																																																															0
Multi Stocker Input	1			100	16	441	65000		4	can8	"zzz,qty=3"						useitem				item-04			3	3																																																																															0
Multi Stocker Input	1			100	16	442	65000		4	can8	"brz,qty=3"						useitem				item-05			3	3																																																																															0
Multi Stocker Input	1			100	16	443	65000		4	can8	"eyz,qty=3"						useitem				item-06			3	3																																																																															0
Multi Stocker Input	1			100	16	444	65000		4	can8	"qll,qty=3"						useitem				item-07			3	3																																																																															0
Multi Stocker Input	1			100	16	445	65000		4	can8	"spe,qty=3"						useitem				item-08			3	3																																																																															0
Multi Stocker Input	1			100	16	446	65000		4	can8	"tal,qty=3"						useitem				item-09			3	3																																																																															0
Multi Stocker Input	1			100	16	447	65000		4	can8	"jaw,qty=3"						useitem				item-10			3	3																																																																															0
Multi Stocker Input	1			100	16	448	65000		4	can8	"fng,qty=3"						useitem				item-11			3	3																																																																															0
Multi Stocker Input	1			100	16	449	65000		4	can8	"hrn,qty=3"						useitem				item-12			3	3																																																																															0
Multi Stocker Input	1			100	16	450	65000		4	can8	"scz,qty=3"						useitem				item-13			3	3																																																																															0
Multi Stocker Input	1			100	16	451	65000		4	can8	"hrt,qty=3"						useitem				item-14			3	3																																																																															0
Multi Stocker Input	1			100	16	452	65000		4	can8	"sol,qty=3"						useitem				item-15			3	3																																																																															0
Multi Stocker Input	1			100	16	453	65000		4	can8	"ear,qty=3"						useitem				item-16			3	3																																																																															0
Multi Stocker Input	1			100	16	454	65000		4	can8	"flg,qty=3"						useitem				item-17			3	3																																																																															0
Multi Stocker Input	1			100	16	455	65000		4	can8	"sdo,qty=3"						useitem				item-18			3	3																																																																															0
Multi Stocker Input	1			100	16	456	65000		4	can8	"99j,qty=3"						useitem				item-19			3	3																																																																															0
Multi Stocker Input	1			100	16	457	65000		4	can8	"rvs,qty=3"						useitem				item-20			3	3																																																																															0
Multi Stocker Input	1			100	16	457	65000		4	can8	"rvl,qty=3"						useitem				item-20			9	9																																																																															0
Multi Stocker Input	1			100	16	458	65000		4	can8	"cpn1,qty=3"						useitem				item-21			3	3																																																																															0
Multi Stocker Input	1			100	16	459	65000		4	can8	"cpn2,qty=3"						useitem				item-22			3	3																																																																															0
Multi Stocker Input	1			100	16	460	65000		4	can8	"cpn3,qty=3"						useitem				item-23			3	3																																																																															0
Multi Stocker Input	1			100	16	465	65000		4	can8	"qqq,qty=3"						useitem				item-24			3	3																																																																															0
Multi Stocker Input	1			100	16	438	65000		5	can8	"map,qty=4"						useitem				item-01			4	4																																																																															0
Multi Stocker Input	1			100	16	439	65000		5	can8	"ppp,qty=4"						useitem				item-02			32	32																																																																															0
Multi Stocker Input	1			100	16	439	65000		5	can8	"ddd,qty=4"						useitem				item-02			4	4																																																																															0
Multi Stocker Input	1			100	16	440	65000		5	can8	"yyy,qty=4"						useitem				item-03			4	4																																																																															0
Multi Stocker Input	1			100	16	441	65000		5	can8	"zzz,qty=4"						useitem				item-04			4	4																																																																															0
Multi Stocker Input	1			100	16	442	65000		5	can8	"brz,qty=4"						useitem				item-05			4	4																																																																															0
Multi Stocker Input	1			100	16	443	65000		5	can8	"eyz,qty=4"						useitem				item-06			4	4																																																																															0
Multi Stocker Input	1			100	16	444	65000		5	can8	"qll,qty=4"						useitem				item-07			4	4																																																																															0
Multi Stocker Input	1			100	16	445	65000		5	can8	"spe,qty=4"						useitem				item-08			4	4																																																																															0
Multi Stocker Input	1			100	16	446	65000		5	can8	"tal,qty=4"						useitem				item-09			4	4																																																																															0
Multi Stocker Input	1			100	16	447	65000		5	can8	"jaw,qty=4"						useitem				item-10			4	4																																																																															0
Multi Stocker Input	1			100	16	448	65000		5	can8	"fng,qty=4"						useitem				item-11			4	4																																																																															0
Multi Stocker Input	1			100	16	449	65000		5	can8	"hrn,qty=4"						useitem				item-12			4	4																																																																															0
Multi Stocker Input	1			100	16	450	65000		5	can8	"scz,qty=4"						useitem				item-13			4	4																																																																															0
Multi Stocker Input	1			100	16	451	65000		5	can8	"hrt,qty=4"						useitem				item-14			4	4																																																																															0
Multi Stocker Input	1			100	16	452	65000		5	can8	"sol,qty=4"						useitem				item-15			4	4																																																																															0
Multi Stocker Input	1			100	16	453	65000		5	can8	"ear,qty=4"						useitem				item-16			4	4																																																																															0
Multi Stocker Input	1			100	16	454	65000		5	can8	"flg,qty=4"						useitem				item-17			4	4																																																																															0
Multi Stocker Input	1			100	16	455	65000		5	can8	"sdo,qty=4"						useitem				item-18			4	4																																																																															0
Multi Stocker Input	1			100	16	456	65000		5	can8	"99j,qty=4"						useitem				item-19			4	4																																																																															0
Multi Stocker Input	1			100	16	457	65000		5	can8	"rvs,qty=4"						useitem				item-20			4	4																																																																															0
Multi Stocker Input	1			100	16	457	65000		5	can8	"rvl,qty=4"						useitem				item-20			12	12																																																																															0
Multi Stocker Input	1			100	16	458	65000		5	can8	"cpn1,qty=4"						useitem				item-21			4	4																																																																															0
Multi Stocker Input	1			100	16	459	65000		5	can8	"cpn2,qty=4"						useitem				item-22			4	4																																																																															0
Multi Stocker Input	1			100	16	460	65000		5	can8	"cpn3,qty=4"						useitem				item-23			4	4																																																																															0
Multi Stocker Input	1			100	16	465	65000		5	can8	"qqq,qty=4"						useitem				item-24			4	4																																																																															0
Multi Stocker Input	1			100	16	438	65000		6	can8	"map,qty=5"						useitem				item-01			5	5																																																																															0
Multi Stocker Input	1			100	16	439	65000		6	can8	"ppp,qty=5"						useitem				item-02			40	40																																																																															0
Multi Stocker Input	1			100	16	439	65000		6	can8	"ddd,qty=5"						useitem				item-02			5	5																																																																															0
Multi Stocker Input	1			100	16	440	65000		6	can8	"yyy,qty=5"						useitem				item-03			5	5																																																																															0
Multi Stocker Input	1			100	16	441	65000		6	can8	"zzz,qty=5"						useitem				item-04			5	5																																																																															0
Multi Stocker Input	1			100	16	442	65000		6	can8	"brz,qty=5"						useitem				item-05			5	5																																																																															0
Multi Stocker Input	1			100	16	443	65000		6	can8	"eyz,qty=5"						useitem				item-06			5	5																																																																															0
Multi Stocker Input	1			100	16	444	65000		6	can8	"qll,qty=5"						useitem				item-07			5	5																																																																															0
Multi Stocker Input	1			100	16	445	65000		6	can8	"spe,qty=5"						useitem				item-08			5	5																																																																															0
Multi Stocker Input	1			100	16	446	65000		6	can8	"tal,qty=5"						useitem				item-09			5	5																																																																															0
Multi Stocker Input	1			100	16	447	65000		6	can8	"jaw,qty=5"						useitem				item-10			5	5																																																																															0
